city,country,latitude,longitude,wiki_title,wiki_content
Reggio Emilia,Italy,44.6086674,10.594066675914796,Reggio Emilia,"Reggio nell'Emilia (Emilian: Rèz; Latin: Regium Lepidi), usually referred to as Reggio Emilia, or simply Reggio by its inhabitants, and known until 1861 as Reggio di Lombardia, is a city in northern Italy, in the Emilia-Romagna region. It has about 171,944 inhabitants and is the main comune (municipality) of the province of Reggio Emilia.The inhabitants of Reggio nell'Emilia are called Reggiani, while the inhabitants of Reggio di Calabria, in the southwest of the country, are called Reggini.
The old town has a hexagonal form, which derives from the ancient walls, and the main buildings are from the 16th–17th centuries. The commune's territory lies entirely on a plain, crossed by the Crostolo stream.

"
Krakow,Poland,50.0469432,19.997153435836697,Kraków,"Kraków (Polish: [ˈkrakuf] ), also seen spelled Cracow or absent Polish diacritics as Krakow, is the second-largest and one of the oldest cities in Poland. Situated on the Vistula River in Lesser Poland Voivodeship, the city dates back to the seventh century. Kraków was the official capital of Poland until 1596, and has traditionally been one of the leading centres of Polish academic, economic, cultural and artistic life. Cited as one of Europe's most beautiful cities, its Old Town with Wawel Royal Castle was declared a UNESCO World Heritage Site in 1978, one of the world's first sites granted the status.
The city has grown from a Stone Age settlement to Poland's second-most-important city. It began as a hamlet on Wawel Hill and was reported by Ibrahim ibn Yaqub, a 10th-century merchant from Córdoba, as a busy trading centre of Central Europe in 985. With the establishment of new universities and cultural venues at the emergence of the Second Polish Republic in 1918 and throughout the 20th century, Kraków reaffirmed its role as a major national academic and artistic centre. As of 2023, the city has a population of 804,237, with approximately eight million additional people living within a 100 km (62 mi) radius of its main square.
After the invasion of Poland by Nazi Germany at the start of World War II, the newly defined Distrikt Krakau (Kraków District) became the capital of Germany's General Government. The Jewish population of the city was forced into a walled zone known as the Kraków Ghetto, from where they were sent to Nazi extermination camps such as the nearby Auschwitz, and Nazi concentration camps like Płaszów. However, the city was spared from destruction and major bombing.
In 1978, Karol Wojtyła, archbishop of Kraków, was elevated to the papacy as Pope John Paul II—the first non-Italian pope in 455 years. In the same year, UNESCO approved the entire Old Town and historic centre of Kraków, and the nearby Wieliczka Salt Mine, as Poland's first World Heritage Sites. Kraków is classified as a global city with the ranking of ""high sufficiency"" by the Globalization and World Cities Research Network. Its extensive cultural heritage across the epochs of Gothic, Renaissance and Baroque architecture includes Wawel Cathedral and Wawel Royal Castle on the banks of the Vistula, St. Mary's Basilica, Saints Peter and Paul Church and the largest medieval market square in Europe, Rynek Główny. Kraków is home to Jagiellonian University, one of the oldest universities in the world and traditionally Poland's most reputable academic institution of higher learning. The city also hosts a number of institutions of national significance such as the National Museum, Kraków Opera, Juliusz Słowacki Theatre, National Stary Theatre and the Jagiellonian Library. The city is served by John Paul II International Airport, the country's second busiest airport and the most important international airport for the inhabitants of south-eastern Poland.
In 2000, Kraków was named European Capital of Culture. In 2013, Kraków was officially approved as a UNESCO City of Literature. The city hosted World Youth Day in 2016, and the European Games in 2023."
Naples,Italy,40.8358846,14.2487679,Naples,"Naples ( NAY-pəlz; Italian: Napoli [ˈnaːpoli] ; Neapolitan: Napule [ˈnɑːpələ]) is the regional capital of Campania and the third-largest city of Italy, after Rome and Milan, with a population of 909,048 within the city's administrative limits as of 2022. Its province-level municipality is the third-most populous metropolitan city in Italy with a population of 3,115,320 residents, and its metropolitan area stretches beyond the boundaries of the city wall for approximately 30 kilometres (20 miles).
Founded by Greeks in the first millennium BC, Naples is one of the oldest continuously inhabited urban areas in the world. In the eighth century BC, a colony known as Parthenope (Ancient Greek: Παρθενόπη) was established on the Pizzofalcone hill. In the sixth century BC, it was refounded as Neápolis. The city was an important part of Magna Graecia, played a major role in the merging of Greek and Roman society, and was a significant cultural centre under the Romans.
Naples served as the capital of the Duchy of Naples (661–1139), subsequently as the capital of the Kingdom of Naples (1282–1816), and finally as the capital of the Kingdom of the Two Sicilies — until the unification of Italy in 1861. Naples is also considered a capital of the Baroque, beginning with the artist Caravaggio's career in the 17th century and the artistic revolution he inspired. It was also an important centre of humanism and Enlightenment. The city has long been a global point of reference for classical music and opera through the Neapolitan School. Between 1925 and 1936, Naples was expanded and upgraded by Benito Mussolini's government. During the later years of World War II, it sustained severe damage from Allied bombing as they invaded the peninsula. The city underwent extensive reconstruction work after the war.
Since the late 20th century, Naples has had significant economic growth, helped by the construction of the Centro Direzionale business district and an advanced transportation network, which includes the Alta Velocità high-speed rail link to Rome and Salerno and an expanded subway network. Naples is the third-largest urban economy in Italy by GDP, after Milan and Rome. The Port of Naples is one of the most important in Europe. In addition to commercial activities, it is home to NATO's Allied Joint Force Command Naples and of the Parliamentary Assembly of the Mediterranean.
Naples' historic city centre is the largest in Europe and has been designated as a UNESCO World Heritage Site. A wide range of culturally and historically significant sites are nearby, including the Palace of Caserta and the Roman ruins of Pompeii and Herculaneum. Naples is also known for its natural beauties, such as Posillipo, Phlegraean Fields, Nisida and Vesuvius. Neapolitan cuisine is noted for its association with pizza, which originated in the city, as well as numerous other local dishes. Restaurants in the Naples' area have earned the most stars from the Michelin Guide of any Italian province. Naples' Centro Direzionale was built in 1994 as the first grouping of skyscrapers in Italy, remaining the only such grouping in Italy until 2009. The most widely-known sports team in Naples is the Serie A football club Napoli, three-time Italian champions (most recently in 2023), who play at the Stadio Diego Armando Maradona in the west of the city, in the Fuorigrotta quarter."
Versailles,France,48.8035403,2.1266886,Palace of Versailles,"The Palace of Versailles ( vair-SY, vur-SY; French: château de Versailles [ʃɑto d(ə) vɛʁsɑj] ) is a former royal residence commissioned by King Louis XIV located in Versailles, about 19 kilometers (12 mi) west of Paris, France.
The palace is owned by the government of France and since 1995 has been managed, under the direction of the French Ministry of Culture, by the Public Establishment of the Palace, Museum and National Estate of Versailles. About 15,000,000 people visit the palace, park, or gardens of Versailles every year, making it one of the most popular tourist attractions in the world.
Louis XIII built a simple hunting lodge on the site of the Palace of Versailles in 1623. With his death came Louis XIV who expanded the château into the beginnings of a palace that went through several changes and phases from 1661 to 1715. It was a favorite residence for both kings, and in 1682, Louis XIV moved the seat of his court and government to Versailles, making the palace the de facto capital of France. This state of affairs was continued by Kings Louis XV and Louis XVI, who primarily made interior alterations to the palace, but in 1789 the royal family and capital of France returned to Paris. For the rest of the French Revolution, the Palace of Versailles was largely abandoned and emptied of its contents, and the population of the surrounding city plummeted.
Napoleon, following his coronation as Emperor, used Versailles as a summer residence from 1810 to 1814, but did not restore it. Following the Bourbon Restoration, when the king was returned to the throne, he resided in Paris and it was not until the 1830s that meaningful repairs were made to the palace. A museum of French history was installed within it, replacing the apartments of the southern wing.
The palace and park were designated a World Heritage Site by UNESCO in 1979 for its importance as the center of power, art, and science in France during the 17th and 18th centuries. The French Ministry of Culture has placed the palace, its gardens, and some of its subsidiary structures on its list of culturally significant monuments."
Plovdiv,Bulgaria,42.1418541,24.7499297,Plovdiv,"Plovdiv (Bulgarian: Пловдив, pronounced [ˈpɫɔvdif]) is the second-largest city in Bulgaria, 93 miles southeast of the capital Sofia. It had a population of 346,893 as of 2018 and 675,000 in the greater metropolitan area. Plovdiv is a cultural hub in Bulgaria and was the European Capital of Culture in 2019. The city is an important economic, transport, cultural, and educational centre. Plovdiv joined the UNESCO Global Network of Learning Cities in 2016.
Plovdiv is in a fertile region of south-central Bulgaria on the two banks of the Maritsa River. The city has historically developed on seven syenite hills, some of which are 250 metres (820 feet) high. Because of these hills, Plovdiv is often referred to in Bulgaria as ""The City of the Seven Hills"". There is evidence of habitation in the area dating back to the 6th millennium BCE, when the first Neolithic settlements were established. The city was subsequently a Thracian settlement, later being conquered and ruled also by Persians, Ancient Macedonians, Celts, Romans, Byzantines, Goths, Huns, Bulgarians, Thraco-Romans, Bulgars, Slavic tribes, Crusaders, and Ottoman Turks.
Philippopolis (Greek: Φιλιππούπολις) was founded as a polis by the father of Alexander the Great, Philip the Great (r. 359–336 BCE), the king of ancient Macedonia, settling there both Thracians and 2,000 Macedonians and Greeks in 342 BCE. Control of the city alternated between the Macedonian kingdom and the Thracian Odrysian kingdom during the Hellenistic period; the Macedonian king Philip V (r. 221–179 BCE) reoccupied the city in 183 BCE and his successor Perseus (r. 179–168 BCE) held the city with the Odrysians until the Roman Republic conquered the Macedonian kingdom in 168 BCE. Philippopolis became the capital of the Roman province of Thracia. The city was at the centre of the road network of inland Thrace, and the strategic Via Militaris was crossed by several other roads at the site, leading to the Danube, the Aegean Sea, and the Black Sea. The Roman emperor Marcus Aurelius (r. 161–180 CE) built a new wall around the city.
In Late Antiquity, Philippopolis was an important stronghold, but was sacked in 250 during the Crisis of the Third Century, after the Siege of Philippopolis by the Goths led by Cniva. After this the settlement contracted, though it remained a major city, with the city walls rebuilt and new Christian basilicas and Roman baths constructed in the 4th century. The city was again sacked by the Huns in 441/442, and the walls were again rebuilt. Roman Philippopolis resisted another attack, by the Avars in the 580s, after the walls were renewed yet again by Justinian the Great (r. 527–565).
In the Middle Ages, Philippopolis fell to the Bulgars of the First Bulgarian Empire in 863, during the reign of Boris I (r. 852–889), having been briefly abandoned by the Christian inhabitants in 813 during a dispute with the khan Krum (r. c. 803 – 814). During the Byzantine–Bulgarian wars, the emperor Basil the Bulgar-Slayer (r. 960–1025) used Philippopolis as a major strategic fortification, governed by the protospatharios Nikephoros Xiphias. In the middle 11th century, the city was attacked by the Pechenegs, who occupied it briefly around 1090. The city continued to prosper, with the walls restored in the 12th century, during which the historian and politician Niketas Choniates was its governor and the physician Michael Italikos was its metropolitan bishop. According to the Latin historian of the Fourth Crusade, Geoffrey of Villehardouin, Philippopolis was the third largest city in the Byzantine Empire, after Constantinople (Istanbul) and Thessalonica (Thessaloniki). It suffered damage from the armies passing through the city during the Crusades as well as from sectarian violence between the Eastern Orthodox and the Armenian Orthodox and Paulician denominations. The city was destroyed by Kaloyan of Bulgaria (r. 1196–1207) in 1206 and rebuilt thereafter. In 1219, the city became the capital of the Crusader Duchy of Philippopolis, part of the Latin Empire. The Second Bulgarian Empire recovered the city in 1263, but lost it to Byzantine control before recapturing it in 1323. The Ottoman Empire conquered Philippopolis (Turkish: Filibe) in 1363 or 1364. During the 500 years of Ottoman rule, Filibe served as one of the important commercial and transportation nodes in the Ottoman Balkans. It also played a role as an administrative centre of various sanjaks and eyalets.
On 4 January 1878, at the end of the Russo-Turkish War (1877–1878), Plovdiv was taken away from Ottoman rule by the Russian army. It remained within the borders of Bulgaria until July of the same year, when it became the capital of the autonomous Ottoman region of Eastern Rumelia. In 1885, Plovdiv and Eastern Rumelia joined Bulgaria.
There are many preserved ruins such as the ancient Plovdiv Roman theatre, a Roman odeon, a Roman aqueduct, the Plovdiv Roman Stadium, the archaeological complex Eirene, and others. Plovdiv is host to a huge variety of cultural events such as the International Fair Plovdiv, the international theatrical festival ""A stage on a crossroad"", the TV festival ""The golden chest"", and many more novel festivals, such as Night/Plovdiv in September, Kapana Fest, and Opera Open. The oldest American educational institution outside the United States, the American College of Sofia, was founded in Plovdiv in 1860 and later moved to Sofia."
Edinburgh,United Kingdom,55.9533456,-3.1883749,Edinburgh,"Edinburgh (  Scots: [ˈɛdɪnbʌrə]; Scottish Gaelic: Dùn Èideann [ˌt̪un ˈeːtʲən̪ˠ]) is the capital city of Scotland and one of its 32 council areas. The city is located in south-east Scotland, and is bounded to the north by the Firth of Forth estuary and to the south by the Pentland Hills. Edinburgh had a population of
506,520 in mid-2020, making it the second-most populous city in Scotland and the seventh-most populous in the United Kingdom. The wider metropolitan area has a population of 912,490.
Recognised as the capital of Scotland since at least the 15th century, Edinburgh is the seat of the Scottish Government, the Scottish Parliament, the highest courts in Scotland, and the Palace of Holyroodhouse, the official residence of the British monarch in Scotland. It is also the annual venue of the General Assembly of the Church of Scotland. The city has long been a centre of education, particularly in the fields of medicine, Scottish law, literature, philosophy, the sciences and engineering. The University of Edinburgh, founded in 1582 and now one of three in the city, is considered one of the best research institutions in the world. It is the second-largest financial centre in the United Kingdom, the fourth largest in Europe, and the thirteenth largest internationally.
The city is a cultural centre, and is the home of institutions including the National Museum of Scotland, the National Library of Scotland and the Scottish National Gallery. The city is also known for the Edinburgh International Festival and the Fringe, the latter being the world's largest annual international arts festival. Historic sites in Edinburgh include Edinburgh Castle, the Palace of Holyroodhouse, the churches of St. Giles, Greyfriars and the Canongate, and the extensive Georgian New Town built in the 18th/19th centuries. Edinburgh's Old Town and New Town together are listed as a UNESCO World Heritage Site, which has been managed by Edinburgh World Heritage since 1999. The city's historical and cultural attractions have made it the UK's second-most visited tourist destination, attracting 4.9 million visits, including 2.4 million from overseas in 2018.
Edinburgh is governed by the City of Edinburgh Council, a unitary authority. The City of Edinburgh council area had an estimated population of 514,990 in mid-2021, and includes outlying towns and villages which are not part of Edinburgh proper. The city is in the Lothian region and was historically part of the shire of Midlothian (also called Edinburghshire).

"
Milan,Italy,45.4641943,9.1896346,Milan,"Milan (Milanese: [miˈlãː] ; Italian: Milano, Italian: [miˈlaːno] ) is a city in northern Italy, regional capital of Lombardy, and the second-most-populous city proper in Italy after Rome. The city proper has a population of about 1.4 million, while its metropolitan city has 3.22 million residents. The urban area of Milan is the fourth largest in the EU with 5.27 million inhabitants. According to national sources, the population within the wider Milan metropolitan area (also known as Greater Milan) is estimated between 4.9 million and 7.4 million, making it by far the largest metropolitan area in Italy and one of the largest in the EU. Milan is the economic capital of Italy, one of the economic capitals of Europe and a global financial centre.
Milan is a leading alpha global city, with strengths in the fields of art, chemicals, commerce, design, education, entertainment, fashion, finance, healthcare, media (communication), services, research and tourism. Its business district hosts Italy's stock exchange (Italian: Borsa Italiana), and the headquarters of national and international banks and companies. In terms of GDP, Milan is the wealthiest city in Italy, having also one of the largest economies among EU cities. Milan is viewed along with Turin as the southernmost part of the Blue Banana urban development corridor (also known as the ""European Megalopolis""), and one of the Four Motors for Europe. Milan is one of the international tourism destinations, appearing among the most visited cities in the world, ranking second in Italy after Rome, fifth in Europe and sixteenth in the world. Milan is a major cultural centre, with museums and art galleries that include some of the most important collections in the world, such as major works by Leonardo da Vinci. It also hosts numerous educational institutions, academies and universities, with 11% of the national total of enrolled students.
Founded around 590 BC under the name Medhelanon by a Celtic tribe belonging to the Insubres group and belonging to the Golasecca culture, it was conquered by the ancient Romans in 222 BC, who latinized the name of the city into Mediolanum. The city's role as a major political centre dates back to the late antiquity, when it served as the capital of the Western Roman Empire. From the 12th century until the 16th century, Milan was one of the largest European cities and a major trade and commercial centre; consequently, it became the capital of the Duchy of Milan, one of the greatest political, artistic and fashion forces in the Renaissance. Having become one of the main centres of the Italian Enlightenment during the early modern period. While in the Restoration period it was among the most active centres, until its entry into the unified Kingdom of Italy. From the 20th century onwards Milan became the industrial and financial capital of Italy.
Milan has been recognized as one of the world's four fashion capitals. Many of the most famous luxury fashion brands in the world have their headquarters in the city, including: Armani, Prada, Versace, Moschino, Valentino and Zegna. It also hosts several international events and fairs, including Milan Fashion Week and the Milan Furniture Fair, which are among the world's biggest in terms of revenue, visitors and growth. The city is served by many luxury hotels and is the fifth most starred in the world by Michelin Guide. It hosted the Universal Exposition in 1906 and 2015. In the field of sports, Milan is home to two of Europe's most successful football teams, AC Milan and Inter Milan, and one of Europe's main basketball teams, Olimpia Milano. Milan will host the Winter Olympic and Paralympic games for the first time in 2026, together with Cortina d'Ampezzo."
Sarajevo,Bosnia and Herzegovina,43.8519774,18.3866868,Sarajevo,"Sarajevo ( SARR-ə-YAY-voh; Cyrillic: Сарајево, pronounced [sǎrajeʋo] ; see names in other languages) is the capital and largest city of Bosnia and Herzegovina, with a population of 275,524 in its administrative limits. The Sarajevo metropolitan area including Sarajevo Canton, East Sarajevo and nearby municipalities is home to 555,210 inhabitants. Located within the greater Sarajevo valley of Bosnia, it is surrounded by the Dinaric Alps and situated along the Miljacka River in the heart of the Balkans, a region of Southern Europe.
Sarajevo is the political, financial, social, and cultural center of Bosnia and Herzegovina and a prominent center of culture in the Balkans. It exerts region-wide influence in entertainment, media, fashion, and the arts. Due to its long history of religious and cultural diversity, Sarajevo is sometimes called the ""Jerusalem of Europe"" or ""Jerusalem of the Balkans"". It is one of a few major European cities to have a mosque, Catholic church, Eastern Orthodox church, and synagogue within the same neighborhood.
Although there is evidence of human settlement in the area since prehistoric times, the modern city arose in the 15th century as an Ottoman stronghold when the Ottoman empire extended into Europe. Sarajevo has gained international renown several times throughout its history. In 1885, it was the first city in Europe and the second city in the world to have a full-time electric tram network running through the city, following San Francisco. 
In 1914, Sarajevo was the site of the assassination of Archduke Franz Ferdinand by a local Young Bosnia activist Gavrilo Princip, a murder that sparked World War I. This resulted in the end of Austro-Hungarian rule in Bosnia and the creation of the multicultural Kingdom of Yugoslavia in the Balkan region. Later, after World War II, the area was designated the capital of the communist Socialist Republic of Bosnia and Herzegovina within the Socialist Federal Republic of Yugoslavia, leading to rapid expansion of its population and businesses with investment in infrastructure and economic development.
In 1984, Sarajevo hosted the 1984 Winter Olympics, which marked a prosperous era for the city. However, after the start of the Yugoslav Wars, the city suffered the longest siege of a capital city in the history of modern warfare, for a total of 1,425 days, from April 1992 to February 1996, during the Bosnian War.
With continued post-war reconstruction in the aftermath, Sarajevo is the fastest growing city in Bosnia and Herzegovina. The travel guide series Lonely Planet ranked Sarajevo as the 43rd best city in the world. In December 2009, it recommended Sarajevo as one of the top ten cities to visit in 2010. 
In 2011, Sarajevo was nominated as the 2014 European Capital of Culture. It was selected to host the European Youth Olympic Festival. In addition, in October 2019, Sarajevo was designated as a UNESCO Creative City for having placed culture at the center of its development strategies. It is also ranked as one of the world's eighteen Cities of Film."
Florence,Italy,43.7697955,11.2556404,Florence,"Florence ( FLORR-ənss; Italian: Firenze [fiˈrɛntse] ) is the capital city of the Italian region of Tuscany. It is also the most populated city in Tuscany, with 360,930 inhabitants in 2023, and 984,991 in its metropolitan area.
Florence was a centre of medieval European trade and finance and one of the wealthiest cities of that era. It is considered by many academics to have been the birthplace of the Renaissance, becoming a major artistic, cultural, commercial, political, economic and financial center. During this time, Florence rose to a position of enormous influence in Italy, Europe, and beyond. Its turbulent political history includes periods of rule by the powerful Medici family and numerous religious and republican revolutions. From 1865 to 1871 the city served as the capital of the Kingdom of Italy. The Florentine dialect forms the base of standard Italian and it became the language of culture throughout Italy due to the prestige of the masterpieces by Dante Alighieri, Petrarch, Giovanni Boccaccio, Niccolò Machiavelli and Francesco Guicciardini.
The city attracts millions of tourists each year, and UNESCO declared the Historic Centre of Florence a World Heritage Site in 1982. The city is noted for its culture, Renaissance art and architecture and monuments. The city also contains numerous museums and art galleries, such as the Uffizi Gallery and the Palazzo Pitti, and still exerts an influence in the fields of art, culture and politics. Due to Florence's artistic and architectural heritage, Forbes ranked it as one of the most beautiful cities in the world in 2010.
Florence plays an important role in Italian fashion, and is ranked in the top 15 fashion capitals of the world by Global Language Monitor; furthermore, it is a major national economic centre, as well as a tourist and industrial hub.

"
Ibiza,Spain,38.974390099999994,1.4197463178515335,Ibiza,"Ibiza (Spanish: [iˈβiθa]; Catalan: Eivissa, locally [əjˈvisə]; see below) is a Spanish island in the Mediterranean Sea off the eastern coast of the Iberian Peninsula. It is 150 kilometres (93 miles) from the city of Valencia. It is the third largest of the Balearic Islands in area, but the second-largest by population. Its largest settlements are Ibiza Town (Catalan: Vila d'Eivissa, or simply Vila), Santa Eulària des Riu, and Sant Antoni de Portmany. Its highest point, called Sa Talaiassa (or Sa Talaia), is 475 metres (1,558 feet) above sea level.
Ibiza is well known for its nightlife and electronic dance music club scene in  the summer, which attract large numbers of tourists. The island's government and the Spanish Tourist Office have worked toward promoting more family-oriented tourism.
Ibiza is a UNESCO World Heritage Site. Ibiza and the nearby island of Formentera to its south are called the Pine Islands, or ""Pityuses""."
Tenerife,Spain,28.2935785,-16.621447121144122,Tenerife,"Tenerife ( TEN-ə-REEF; Spanish: [teneˈɾife]; formerly spelled Teneriffe) is the largest and most populous island of the Canary Islands. It is home to 42.9% of the total population of the archipelago. With a land area of 2,034.38 square kilometres (785.48 sq mi) and a population of 948,815 inhabitants as of January 2023, it is also the most populous island of Spain and of Macaronesia.
Approximately five million tourists visit Tenerife each year; it is the most visited island in the archipelago. It is one of the most important tourist destinations in Spain and the world, hosting one of the world's largest carnivals, the Carnival of Santa Cruz de Tenerife.
The capital of the island, Santa Cruz de Tenerife, is also the seat of the island council (cabildo insular). That city and Las Palmas de Gran Canaria are the co-capitals of the autonomous community of the Canary Islands. The two cities are both home to governmental institutions, such as the offices of the presidency and the ministries. This has been the arrangement since 1927, when the Crown ordered it. (After the 1833 territorial division of Spain, until 1927, Santa Cruz de Tenerife was the sole capital of the Canary Islands). Santa Cruz contains the modern Auditorio de Tenerife, the architectural symbol of the Canary Islands.
The island is home to the University of La Laguna. Founded in 1792 in San Cristóbal de La Laguna, it is the oldest university in the Canaries. The city of La Laguna is a UNESCO World Heritage Site. It is the second most populous city on the island, and the third most populous in the archipelago. It was the capital of the Canary Islands before Santa Cruz replaced it in 1833. Tenerife is served by two airports; Tenerife North Airport and Tenerife South Airport.
Teide National Park, located in the center of the island, is also a UNESCO World Heritage Site. It includes Mount Teide, which has the highest elevation in Spain, and the highest elevation among all the islands in the Atlantic Ocean. It is also the third-largest volcano in the world, when measured from its base. Another geographical feature of the island, the Macizo de Anaga (massif), has been designated as a UNESCO Biosphere Reserve since 2015. Tenerife also has the largest number of endemic species in Europe.

"
Sofia,Bulgaria,42.6977028,23.3217359,Sofia,"Sofia ( SOH-fee-ə, SOF-; Bulgarian: София, romanized: Sofiya, IPA: [ˈsɔfijɐ] ) is the capital and largest city of Bulgaria. It is situated in the Sofia Valley at the foot of the Vitosha mountain, in the western part of the country. The city is built west of the Iskar river and has many mineral springs, such as the Sofia Central Mineral Baths. It has a humid continental climate. Being in the centre of the Balkans, it is midway between the Black Sea and the Adriatic Sea and closest to the Aegean Sea.
Known as Serdica in antiquity and Sredets in the Middle Ages, Sofia has been an area of human habitation since at least 7000 BC. The recorded history of the city begins with the attestation of the conquest of Serdica by the Roman Republic in 29 BC from the Celtic tribe Serdi. During the decline of the Roman Empire, the city was raided by Huns, Visigoths, Avars and Slavs. In 809, Serdica was incorporated into the Bulgarian Empire by Khan Krum and became known as Sredets. In 1018, the Byzantines ended Bulgarian rule until 1194, when it was reincorporated by the reborn Bulgarian Empire. Sredets became a major administrative, economic, cultural and literary hub until its conquest by the Ottomans in 1382. From 1530 to 1836, Sofia was the regional capital of Rumelia Eyalet, the Ottoman Empire's key province in Europe. Bulgarian rule was restored in 1878. Sofia was selected as the capital of the Third Bulgarian State in the next year, ushering a period of intense demographic and economic growth.
Sofia is the 14th-largest city in the European Union. It is surrounded by mountainsides, such as Vitosha by the southern side, Lyulin by the western side, and the Balkan Mountains by the north, which makes it the third highest European capital after Andorra la Vella and Madrid. Being Bulgaria's primary city, Sofia is home of many of the major local universities, cultural institutions and commercial companies. The city has been described as the ""triangle of religious tolerance"". This is because three temples of three major world religions—Christianity, Islam and Judaism—are situated close together: Sveta Nedelya Church, Banya Bashi Mosque and Sofia Synagogue. This triangle was recently expanded to a ""square"" and includes the Catholic Cathedral of St Joseph.
Sofia has been named one of the top ten best places for startup businesses in the world, especially in information technologies. It was Europe's most affordable capital to visit in 2013. The Boyana Church in Sofia, constructed during the Second Bulgarian Empire and holding much patrimonial symbolism to the Bulgarian Orthodox Church, was included onto the World Heritage List in 1979. With its cultural significance in Southeast Europe, Sofia is home to the National Opera and Ballet of Bulgaria, the National Palace of Culture, the Vasil Levski National Stadium, the Ivan Vazov National Theatre, the National Archaeological Museum, and the Serdica Amphitheatre. The Museum of Socialist Art includes many sculptures and posters that educate visitors about the lifestyle in communist Bulgaria.
The population of Sofia declined from 70,000 in the late 18th century, through 19,000 in 1870, to 11,649 in 1878, after which it began increasing. Sofia hosts some 1.24 million residents within a territory of 492 km2, a concentration of 17.9% of the country population within the 200th percentile of the country territory. The urban area of Sofia hosts some 1.54 million residents within 5723 km2, which comprises Sofia City Province and parts of Sofia Province (Dragoman, Slivnitsa, Kostinbrod, Bozhurishte, Svoge, Elin Pelin, Gorna Malina, Ihtiman, Kostenets) and Pernik Province (Pernik, Radomir), representing 5.16% of the country territory. The metropolitan area of Sofia is based upon one hour of car travel time, stretches internationally and includes Dimitrovgrad in Serbia. The metropolitan region of Sofia is inhabited by a population of 1.66 million."
Copenhagen,Denmark,55.6867243,12.5700724,Copenhagen,"Copenhagen (Danish: København [kʰøpm̩ˈhɑwˀn] ) is the capital and most populous city of Denmark, with a population of approximately 660,000 in the municipality and 1.4 million in the urban area. The city is situated on the islands of Zealand and Amager, separated from Malmö, Sweden, by the Øresund strait. The Øresund Bridge connects the two cities by rail and road.
Originally a Viking fishing village established in the 10th century in the vicinity of what is now Gammel Strand, Copenhagen became the capital of Denmark in the early 15th century. During the 16th century, the city served as the de facto capital of the Kalmar Union and the seat of the Union's monarchy, which governed most of the modern-day Nordic region as part of a Danish confederation with Sweden and Norway. The city flourished as the cultural and economic centre of Scandinavia during the Renaissance, and by the 17th century, it had become a regional centre of power, serving as the heart of the Danish government and military. During the 18th century, Copenhagen suffered from a devastating plague outbreak and urban conflagrations, and proceeded to undergo several major redevelopment efforts, which included the construction of the prestigious district of Frederiksstaden and the establishment of cultural institutions such as the Royal Theatre and the Royal Academy of Fine Arts. The city also became the centre of the Danish slave trade during this period. In 1807, the city was bombarded by a British fleet during the Napoleonic Wars, before the Danish Golden Age brought a Neoclassical look to Copenhagen's architecture. After World War II, the Finger Plan fostered the development of housing and businesses along the five urban railway routes emanating from the city centre.
Since the turn of the 21st century, Copenhagen has seen strong urban and cultural development, facilitated by investment in its institutions and infrastructure. The city is the cultural, economic and governmental centre of Denmark; it is one of the major financial centres of Northern Europe with the Copenhagen Stock Exchange. Copenhagen's economy has developed rapidly in the service sector, especially through initiatives in information technology, pharmaceuticals and clean technology. Since the completion of the Øresund Bridge, Copenhagen has increasingly integrated with the Swedish province of Scania and its largest city, Malmö, forming the Øresund Region. With several bridges connecting the various districts, the cityscape is characterised by parks, promenades, and waterfronts. Copenhagen's landmarks such as Tivoli Gardens, The Little Mermaid statue, the Amalienborg and Christiansborg palaces, Rosenborg Castle, Frederik's Church, Børsen and many museums, restaurants and nightclubs are significant tourist attractions.
Copenhagen is home to the University of Copenhagen, the Technical University of Denmark, Copenhagen Business School, and the IT University of Copenhagen. The University of Copenhagen, founded in 1479, is the oldest university in Denmark. Copenhagen is home to the football clubs F.C. Copenhagen and Brøndby IF. The annual Copenhagen Marathon was established in 1980. Copenhagen is one of the most bicycle-friendly cities in the world. Movia is the public mass transit company serving all of eastern Denmark, except Bornholm. The Copenhagen Metro, launched in 2002, serves central Copenhagen. Additionally, the Copenhagen S-train, the Lokaltog (private railway), and the Coast Line network serve and connect central Copenhagen to outlying boroughs. Serving roughly 2.5 million passengers a month, Copenhagen Airport, Kastrup, is the busiest airport in the Nordic countries.

"
